,min_ess,method,year,run_num,runtime,n_matches,log_matches,ESS / second
155,318.3306484655307,pymc_numpyro_cpu_parallel,2000,2,102.14212679862976,56277,4.750330938119993,3.116546115131422
156,389.8784675740895,pymc_numpyro_cpu_parallel,1990,2,274.35662603378296,89460,4.951628893836638,1.4210645217880822
157,463.288383852239,pymc_numpyro_cpu_parallel,2010,2,43.92555618286133,28251,4.451033825139367,10.547126186031146
158,1365.040166194862,pymc_numpyro_cpu_parallel,2020,2,6.941027402877808,2714,3.433609843323718,196.6625525248474
159,501.0475773825509,pymc_numpyro_cpu_parallel,1980,2,352.5966989994049,122884,5.08949533964751,1.4210217475217957
160,652.4049769171855,pymc_numpyro_cpu_vectorized,2015,2,93.91464900970459,15464,4.189321841020496,6.946786084988401
161,552.1502154545136,pymc_numpyro_cpu_vectorized,1968,2,1797.0223338603973,160420,5.205258512004059,0.30725840466788973
162,1132.5635791706118,pymc_numpyro_cpu_vectorized,2019,2,33.98171401023865,5160,3.7126497016272113,33.3286184101653
163,335.02127268218186,pymc_numpyro_cpu_vectorized,2000,2,367.42389822006226,56277,4.750330938119993,0.9118113282917885
164,172.66774817949462,pymc_numpyro_cpu_vectorized,1990,2,965.267430305481,89460,4.951628893836638,0.17888073580277122
165,443.43685896982277,pymc_numpyro_cpu_vectorized,2010,2,180.6712257862091,28251,4.451033825139367,2.4543856225038736
166,1367.9998432930902,pymc_numpyro_cpu_vectorized,2020,2,22.35019302368164,2714,3.433609843323718,61.20751806678339
167,449.89971031377246,pymc_numpyro_cpu_vectorized,1980,2,1269.1615941524506,122884,5.08949533964751,0.35448575846184244
168,677.0808325052136,pymc_blackjax_cpu_parallel,2015,2,20.83210062980652,15464,4.189321841020496,32.501803084440176
169,415.9859989438859,pymc_blackjax_cpu_parallel,1968,2,441.8434088230133,160420,5.205258512004059,0.9414783396950367
170,1006.1125947022899,pymc_blackjax_cpu_parallel,2019,2,10.91808533668518,5160,3.7126497016272113,92.15101033527495
171,201.56127856967063,pymc_blackjax_cpu_parallel,2000,2,86.44020223617554,56277,4.750330938119993,2.3318001734766476
172,571.5061260322354,pymc_blackjax_cpu_parallel,1990,2,216.10696864128113,89460,4.951628893836638,2.6445520458013836
173,430.3486015326102,pymc_blackjax_cpu_parallel,2010,2,40.06484031677246,28251,4.451033825139367,10.741303300601253
174,1166.2417567260861,pymc_blackjax_cpu_parallel,2020,2,8.711906433105469,2714,3.433609843323718,133.8675714300991
175,373.5581599365452,pymc_blackjax_cpu_parallel,1980,2,308.956339597702,122884,5.08949533964751,1.209096924254613
176,569.6666720884001,pymc_numpyro_gpu_vectorized,2015,2,35.134462118148804,15464,4.189321841020496,16.21390047676686
177,549.4423169348917,pymc_numpyro_gpu_vectorized,1968,2,238.19531869888306,160420,5.205258512004059,2.3066881412118536
178,1164.939105430429,pymc_numpyro_gpu_vectorized,2019,2,23.792073488235474,5160,3.7126497016272113,48.96332831211451
179,325.09201951751646,pymc_numpyro_gpu_vectorized,2000,2,73.78524923324585,56277,4.750330938119993,4.405921547948609
180,162.50008326019292,pymc_numpyro_gpu_vectorized,1990,2,161.22112131118774,89460,4.951628893836638,1.0079329677067346
181,502.6323032997164,pymc_numpyro_gpu_vectorized,2010,2,45.539390087127686,28251,4.451033825139367,11.037308631891232
182,1316.7993224001473,pymc_numpyro_gpu_vectorized,2020,2,83.54471230506897,2714,3.433609843323718,15.761611789286778
183,449.2866470082714,pymc_numpyro_gpu_vectorized,1980,2,196.83207774162292,122884,5.08949533964751,2.282588550419307
184,509.1077301686039,pymc_numpyro_gpu_parallel,2015,2,142.61196899414062,15464,4.189321841020496,3.5698808014460637
185,507.71490815056194,pymc_numpyro_gpu_parallel,1968,2,260.5949182510376,160420,5.205258512004059,1.9482916687633467
186,1145.7757744323703,pymc_numpyro_gpu_parallel,2019,2,76.79181432723999,5160,3.7126497016272113,14.92054569188548
187,310.19806052018043,pymc_numpyro_gpu_parallel,2000,2,102.50446724891663,56277,4.750330938119993,3.026190651446549
188,408.71828536847306,pymc_numpyro_gpu_parallel,1990,2,170.76872634887695,89460,4.951628893836638,2.3934024344332823
189,483.6686111288627,pymc_numpyro_gpu_parallel,2010,2,84.72809100151062,28251,4.451033825139367,5.708479978856592
190,1370.3695564930608,pymc_numpyro_gpu_parallel,2020,2,63.67575287818909,2714,3.433609843323718,21.521057773978118
191,492.7366724023972,pymc_numpyro_gpu_parallel,1980,2,199.28982043266296,122884,5.08949533964751,2.472462824908237
192,818.532751494897,pymc,2015,4,56.46493721008301,15464,4.189321841020496,14.496301456060605
193,294.6799713076504,pymc,1968,4,797.7992632389069,160420,5.205258512004059,0.3693660609704102
194,919.7026877417661,pymc,2019,4,22.29468536376953,5160,3.7126497016272113,41.25210437983346
195,510.5248072815786,pymc,2000,4,206.71897411346436,56277,4.750330938119993,2.4696562542021936
196,323.26820829165786,pymc,1990,4,329.12065601348877,89460,4.951628893836638,0.9822179264203003
197,590.772520841254,pymc,2010,4,99.79400992393494,28251,4.451033825139367,5.919919655413718
198,1314.6646422675715,pymc,2020,4,15.609720230102539,2714,3.433609843323718,84.22089716459547
199,206.52391362446093,pymc,1980,4,476.07497930526733,122884,5.08949533964751,0.43380543528214766
200,639.4441267815739,pymc_blackjax_gpu_vectorized,2015,4,27.92153000831604,15464,4.189321841020496,22.901471609583155
201,371.9916765262285,pymc_blackjax_gpu_vectorized,1968,4,196.55607509613037,160420,5.205258512004059,1.8925473371621673
202,1319.4408411989355,pymc_blackjax_gpu_vectorized,2019,4,20.29474973678589,5160,3.7126497016272113,65.01390055612961
203,341.5559276079602,pymc_blackjax_gpu_vectorized,2000,4,60.55808234214783,56277,4.750330938119993,5.64013777183695
204,509.61818606795055,pymc_blackjax_gpu_vectorized,1990,4,158.7180254459381,89460,4.951628893836638,3.210840007844822
205,511.8925723015858,pymc_blackjax_gpu_vectorized,2010,4,36.03989887237549,28251,4.451033825139367,14.203496355922088
206,1396.461911445162,pymc_blackjax_gpu_vectorized,2020,4,75.50072073936462,2714,3.433609843323718,18.49600769065339
207,559.0097007428659,pymc_blackjax_gpu_vectorized,1980,4,152.69861483573914,122884,5.08949533964751,3.6608694934410733
208,624.1023969799546,cmdstanpy,2015,4,45.20228624343872,15464,4.189321841020496,13.806876794214041
209,1127.6445228093514,cmdstanpy,2019,4,12.447937250137329,5160,3.7126497016272113,90.58886626351776
210,184.04273828539482,cmdstanpy,2000,4,268.9330050945282,56277,4.750330938119993,0.684344185350939
211,295.84052382364297,cmdstanpy,1990,4,559.206554889679,89460,4.951628893836638,0.5290362232645982
212,306.7452029703288,cmdstanpy,2010,4,96.7573709487915,28251,4.451033825139367,3.1702515267045923
213,1175.6710541009,cmdstanpy,2020,4,5.7011284828186035,2714,3.433609843323718,206.2172528901954
214,367.2734250977537,cmdstanpy,1980,4,941.9374167919159,122884,5.08949533964751,0.3899127676110656
215,666.054827734485,pymc_numpyro_cpu_parallel,2015,4,23.0502610206604,15464,4.189321841020496,28.895760752448183
216,369.9354533015327,pymc_numpyro_cpu_parallel,1968,4,530.6739666461945,160420,5.205258512004059,0.6971049581336863
217,1193.9977379825948,pymc_numpyro_cpu_parallel,2019,4,9.425842761993408,5160,3.7126497016272113,126.67278333954344
218,276.54523332746794,pymc_numpyro_cpu_parallel,2000,4,103.8368148803711,56277,4.750330938119993,2.6632676825273554
219,348.5669678139135,pymc_numpyro_cpu_parallel,1990,4,256.1226918697357,89460,4.951628893836638,1.3609374681693376
220,406.16569478334185,pymc_numpyro_cpu_parallel,2010,4,42.59757423400879,28251,4.451033825139367,9.534948928126282
221,1062.6021381566072,pymc_numpyro_cpu_parallel,2020,4,6.8671979904174805,2714,3.433609843323718,154.73591115901525
222,684.6280069849533,pymc_numpyro_cpu_parallel,1980,4,369.88730931282043,122884,5.08949533964751,1.850909695325478
223,632.7049960120245,pymc_numpyro_cpu_vectorized,2015,4,97.97738337516785,15464,4.189321841020496,6.45766374051159
224,393.4426719811131,pymc_numpyro_cpu_vectorized,1968,4,3078.221326828003,160420,5.205258512004059,0.12781493928071175
225,1147.6230496687588,pymc_numpyro_cpu_vectorized,2019,4,36.613951444625854,5160,3.7126497016272113,31.343873151861224
226,337.6965130741436,pymc_numpyro_cpu_vectorized,2000,4,411.57993960380554,56277,4.750330938119993,0.8204882711222915
227,315.09261157624826,pymc_numpyro_cpu_vectorized,1990,4,775.5109114646912,89460,4.951628893836638,0.40630326010647544
228,407.8474490373864,pymc_numpyro_cpu_vectorized,2010,4,179.0566864013672,28251,4.451033825139367,2.2777560404707247
229,1141.9486918707528,pymc_numpyro_cpu_vectorized,2020,4,23.90436363220215,2714,3.433609843323718,47.771557923106805
230,662.7704497533215,pymc_numpyro_cpu_vectorized,1980,4,1548.797610759735,122884,5.08949533964751,0.4279257955648648
231,659.6244901562957,pymc_blackjax_cpu_parallel,2015,4,21.824794054031372,15464,4.189321841020496,30.223629534522594
232,261.19559760513187,pymc_blackjax_cpu_parallel,1968,4,492.59290409088135,160420,5.205258512004059,0.5302463665959394
233,1277.046966859019,pymc_blackjax_cpu_parallel,2019,4,10.821430206298828,5160,3.7126497016272113,118.01092300310623
234,426.71249107249844,pymc_blackjax_cpu_parallel,2000,4,106.93163275718689,56277,4.750330938119993,3.990516931892813
235,326.3866408501949,pymc_blackjax_cpu_parallel,1990,4,213.11492109298706,89460,4.951628893836638,1.5315053454553036
236,549.5882512796261,pymc_blackjax_cpu_parallel,2010,4,39.89211177825928,28251,4.451033825139367,13.776865319502717
237,1428.9152743808195,pymc_blackjax_cpu_parallel,2020,4,8.78774619102478,2714,3.433609843323718,162.60315709165775
238,619.9549134841943,pymc_blackjax_cpu_parallel,1980,4,313.293758392334,122884,5.08949533964751,1.9788294432212477
239,644.6299097474849,pymc_numpyro_gpu_vectorized,2015,4,32.93227767944336,15464,4.189321841020496,19.574410128026738
